POINT_X,POINT_Y,0,1,2,3,4,5,6,7,8,9,dist_e_0,dist_e_1,dist_e_2,dist_e_3,dist_e_4,dist_e_5,dist_e_6,dist_e_7,dist_e_8,dist_e_9,dist_m_0,dist_m_1,dist_m_2,dist_m_3,dist_m_4,dist_m_5,dist_m_6,dist_m_7,dist_m_8,dist_m_9,dist_r,angle_center_0,angle_center_1,angle_center_2,angle_center_3,angle_center_4,angle_center_5,angle_center_6,angle_center_7,angle_center_8,angle_center_9,Ca
758206.5,7519521.0,0,0,0,0,0,0,1,0,0,0,505.3965697803572,2051.436650364008,1375.7811640614664,726.8140490244223,1918.4209648360672,1714.22565674542,261.76471432212685,1235.06446519117,602.6638298368736,910.4779624727528,711.8011071427027,2669.5755151511403,1525.5494117647177,1020.8088124999776,2025.4789393942337,2423.9538529413985,344.094000000041,1621.6436511632055,833.1378684209194,1092.7497419356368,0.5179392381627926,-0.8760934638315265,-0.3831218934128297,0.11581877491620589,-2.4734794814184875,-0.057488952973162484,-0.768965251536646,2.733926653980017,-0.4047755043811855,0.5729729131935087,-1.3427383472887644,1
758208.75,7519425.0,0,0,0,0,0,0,1,0,0,0,583.6523652330678,2091.2707654899687,1370.2624697280291,788.2659957244923,1928.559651575816,1783.874851690642,238.1898838933856,1277.9278695539451,558.5451376157637,1004.6904554766967,810.0511071427027,2767.8255151511403,1431.7994117647177,1114.5588124999776,2123.7289393942337,2522.2038529413985,245.84400000004098,1719.8936511632055,739.3878684209194,1190.9997419356368,0.42644697420540795,-0.9786053039702359,-0.42530929660199396,0.04598206291112528,-2.375955399147078,-0.10713816108515897,-0.8067705774032677,3.108918576156461,-0.4731865782466417,0.4258332341817776,-1.3621610082323408,1
757713.063,7519213.0,0,0,0,0,0,0,0,0,1,0,716.6981325175909,1772.3959830575454,885.7518535910255,1306.5299833716797,1482.0495936376644,1671.9739038788136,761.6390178271697,1021.2649851296621,22.781212883488895,1229.0248188934186,866.17160714278,2484.138515151106,1022.1418235294987,1822.245812500012,1840.0419393941993,2238.516852941364,937.9685000000754,1436.206651163171,31.700868420884944,1482.493709677481,0.03178634330113835,-1.8101395175926867,-0.6515840304150892,-0.16903915214862264,-2.5224145578490895,-0.28608153475915715,-1.1133389011982624,-2.870140570493462,-0.8912261283815227,0.9647235247157192,-1.8069851033124493,1
756614.75,7518995.0,0,0,1,0,0,0,0,0,0,0,1563.412754068792,1329.734436754119,430.59084517090344,2372.468419023835,713.7495855679665,1755.3409130323023,1880.0857939969853,1110.5422019003695,1103.4785376571535,1979.1472891374312,2182.4846071427455,1603.8255151511403,592.2005882352823,3138.5588124999776,959.7289393942337,2077.9137941178633,2254.281500000041,1468.873790698126,1284.6121315790806,2798.8067096774466,0.6032799932601861,-2.51697172715387,-1.334758030735503,-2.121127469774737,-2.7174957719099258,-1.1003967174791014,-1.7772659031275846,-2.915086607895574,-1.9944035720046684,-2.9600071773340724,-2.3465479131932754,18
756495.438,7520296.0,0,1,0,0,0,0,0,0,0,0,1440.4158366234724,191.82251289306527,995.4935060428893,2304.5985867247264,695.4251928847049,635.2472337497085,2140.121468582898,644.0864694218926,1632.4740232041258,1509.3693997265002,1774.2608928573318,199.78624242451042,1278.4831764705013,2606.339562500012,868.9623939391458,896.2257941178977,2830.1560000000754,864.418348836829,2306.3714999997756,1617.118709677481,0.3019651290109271,2.869771201461513,0.042428832857024035,1.9241619008264603,3.000215025652569,1.272786383245179,-2.425383537583399,2.7184563833912394,2.676951802247545,2.4007909003229106,-3.0673855080291874,18
756983.188,7520806.0,0,0,0,0,0,1,0,0,0,0,1270.3268614750555,854.4293338945903,1451.0736366009291,1978.55955445555,1363.4043652013113,93.33665238039644,2017.6498133135854,803.4557412732132,1763.9715736168193,1092.573591339257,1796.5108928573318,1197.5362424245104,1587.2374117646832,2628.589562500012,1866.7123939391458,101.52420588210225,2852.4060000000754,886.668348836829,2328.6214999997756,1415.5622580643976,0.11616900295278061,2.357890335307631,0.6515406708287813,1.4719137973714127,2.706063802460013,1.0385052548226636,1.4787084691865997,2.3824271973308306,1.680608579732842,1.9893191410308693,2.768640639163802,2
757289.875,7520707.0,0,0,0,0,0,1,0,0,0,0,994.0494935694848,1071.467509465475,1418.2491498258196,1659.2089345433892,1467.8358832380115,315.3282429276833,1732.6397866338866,732.9830630080127,1567.3563277575042,771.1452090668494,1390.8238928572973,1405.2232424245449,1794.9244117647177,2222.9025624999776,2074.3993939391803,321.3288529413985,2446.719000000041,918.251209301874,1922.934499999741,1009.8752580643632,0.43019853914992334,2.210106600085889,0.4019131137775038,1.2479683654680833,2.6821765929483137,0.8225706212651115,-0.019215520771745556,2.3019532005126537,1.2679051519047058,1.835601750142651,2.7432833953616798,2
758096.313,7520320.0,0,0,0,0,0,0,0,0,0,1,462.8363809870269,1792.8129258071062,1579.942810829804,764.8589755506842,1932.0109525266223,1188.5807259085313,968.4338181319764,1071.6825323922242,1193.4193708414089,129.9142799435146,624.07839285722,1824.6612424245104,2214.362411764683,1029.464562500012,2493.837393939146,1514.766852941364,1253.2810000000754,1337.6892093018396,1521.950868420885,183.5627419356024,0.280691590549698,1.0917264823160115,0.017926067118280646,0.6514520909288276,2.6681578387531415,0.36452506030167475,-0.3370409124883396,1.941127655445749,0.2960099778503983,1.2323626598775606,-0.7431691189017541,17
756610.375,7519900.5,0,0,0,0,0,0,0,1,0,0,1272.621953875931,494.0102236001482,585.3756150434866,2167.8235187408773,417.55195009790015,890.45792330158,1898.9640271018236,473.09696926925074,1298.5459384203684,1479.9771269425978,1281.3596071427455,693.9505151511403,768.0461764704669,2237.4338124999776,588.3993939391803,1176.7887941178633,2319.719000000041,567.748790698126,1795.934499999741,1897.6817096774466,0.8825927393761456,-3.1347029983540855,-0.9012780010564204,1.97377480151155,-3.108943225040906,0.700871983984972,-1.9921944886029432,2.8842647840943667,-2.91370171547492,2.5665658342336948,-2.791648532249644,47
757294.063,7520407.0,0,0,0,0,0,1,0,0,0,0,771.0673853804374,997.4155646964732,1139.3970791188142,1545.6696548985528,1267.8566875091053,442.4086753398598,1519.3745124151578,457.54041213276446,1278.8875091994082,706.5910611618476,1086.6358928573318,1109.4112424245104,1499.1124117646832,1918.714562500012,1778.5873939391458,625.516852941364,2142.5310000000754,622.4392093018396,1618.7464999997756,707.4937096774811,0.9669280868057751,2.4399010639299314,0.11973092368672707,1.1608414822924358,2.855811994726526,0.658431885542688,-0.763980423922508,2.4321118481961577,1.0621428451734771,1.8938684696762123,-3.140314366752938,22
759111.688,7519942.0,0,0,0,1,0,0,0,0,0,0,1229.1571516195374,2829.120602635213,2344.619505469216,335.92205545303614,2837.5094010986436,2271.927724189863,847.0268345300665,2041.4952331447787,1597.4077232807779,1204.766994836378,1261.45339285722,3153.763515151106,2851.737411764683,363.9104374999879,3131.212393939146,2908.141852941364,1189.6564999999246,2105.831651163171,2159.325868420885,1576.9377419356024,0.39658962592301683,0.026632894483498423,-0.12255786923952283,0.24996352820979284,-0.0872308688405261,0.10974321604818225,-0.3462633115581015,0.6681779790552891,-0.03203284678276633,0.4871232377181955,-0.39706836564872977,7
757885.375,7520819.0,0,0,0,0,0,0,0,0,0,1,909.7353304207512,1668.3893106619596,1793.250985216996,1230.3356156578318,1987.974819013107,916.9108895343309,1510.0341121897447,1149.5810841672255,1635.2550662876463,426.95396308717136,912.1403928572545,2112.723242424545,2502.4244117647177,1739.4025624999776,2781.8993939391803,1016.7112058821367,1963.219000000041,1625.751209301874,1810.0128684209194,526.3752580643632,0.46931667795039445,1.5681491252054265,0.32399134725806716,0.9483980593491587,2.3814471109836157,0.6403532678564212,0.11580004226496261,1.9517486393579806,0.7838489416384241,1.457243412333977,1.844191581186852,7
758008.875,7520722.5,0,0,0,0,0,0,0,0,0,1,822.9212633018385,1759.6107617339133,1793.6942036690289,1074.4465786946512,2034.9735947508718,1034.3131196850225,1376.789241124676,1179.2160764601836,1559.1082031940043,314.70418437064154,939.1403928572545,2139.723242424545,2529.4244117647177,1519.4025624999776,2808.8993939391803,1043.7112058821367,1743.219000000041,1652.751209301874,1837.0128684209194,322.81829032255337,0.3824232018357891,1.417191425651955,0.24959043609750306,0.8609810837661009,2.3673390754669814,0.5659985497670537,0.009128094192887563,1.894506554426921,0.651567627273594,1.371423106684548,1.5446687695080072,11
758008.875,7520824.5,0,0,0,0,0,0,0,0,0,1,923.8521325067005,1787.5401676582514,1872.239807363325,1148.081557629353,2091.4447560709964,1040.256521033403,1473.8486996556535,1243.7195326568983,1659.210661985314,416.6778918971538,1041.1403928572545,2241.723242424545,2631.4244117647177,1621.4025624999776,2910.8993939391803,1145.7112058821367,1845.219000000041,1754.751209301874,1939.0128684209194,424.81829032255337,0.45102227644003595,1.4340847167872144,0.30491217386328,0.8964929477888645,2.303777978090642,0.6071747720709793,0.1073345297561871,1.8724911194193647,0.7168245191496283,1.38359884193338,1.5510639391531078,2
758110.875,7520621.0,0,0,0,0,0,0,0,0,0,1,747.3317961884551,1837.5371626893077,1788.9466765585871,930.5561842756439,2071.3983821797733,1139.9931608255722,1249.7773680646696,1207.2140349161423,1484.6845540218635,239.9146052024639,939.6403928572545,2140.223242424545,2529.9244117647177,1315.9025624999776,2809.3993939391803,1228.3288529413985,1539.719000000041,1653.251209301874,1837.5128684209194,323.31829032255337,0.3210282319393841,1.2608971651168275,0.18230314846253,0.7806732259576938,2.368682465121252,0.49818083708712607,-0.08084186541999386,1.84294128980448,0.5331993919286748,1.2904541460793757,1.0934544736823197,11
758580.875,7520227.5,0,0,0,1,0,0,0,0,0,0,767.0382142798143,2277.8868326022607,1944.2051861076204,322.70421862545743,2365.9948093772837,1678.055654170612,821.2967739962297,1525.5978496607597,1357.696861834601,607.6202199240508,1016.1403928572545,2337.4505151511403,2606.4244117647177,452.40256249997765,2885.8993939391803,2091.8288529413985,944.343499999959,1729.751209301874,1914.0128684209194,760.6247419356368,0.5310952599072388,0.42781568219458854,-0.026502942423655775,0.461354607305995,2.2241949732187627,0.2547647578284013,-0.2935560753785567,1.4068302040601508,0.1447873221111734,0.8648717340302661,-0.30144597281408514,6
758707.938,7520230.5,0,0,0,1,0,0,0,0,0,0,885.3065304916414,2404.83413699412,2060.023936179514,268.28713744988306,2489.8828780940803,1799.251624708439,854.1737456683421,1651.8356421911692,1445.5191278348468,729.1935897157122,1146.20339285722,2461.513515151106,2736.487411764683,328.3395625000121,3015.962393939146,2215.891852941364,1074.4064999999246,1859.8142093018396,2044.075868420885,884.6877419356024,0.3679230608081444,0.3713229050586761,-0.02385573156336481,0.4351979458863875,1.8313123576794204,0.2430695774232676,-0.2715238234222753,1.2601174574229577,0.1354858440508284,0.7992771385954484,-0.2457531033912009,3
758807.5,7520236.0,0,0,0,1,0,0,0,0,0,0,980.5690304775234,2504.2489909671867,2152.9419061800822,266.48059354163513,2587.9089052081345,1893.9612746700604,894.7055536119665,1751.2463985363713,1520.3796925885154,824.9557682884295,1251.2653928572545,2555.5755151511403,2841.5494117647177,295.19118750002235,3121.0243939391803,2309.9538529413985,1179.468499999959,1964.876209301874,2149.1378684209194,978.7497419356368,0.32302409872775806,0.33970256752104777,-0.020711736244547488,0.4180173488353533,1.4562532236873724,0.23587275113673697,-0.254626685988899,1.1558561969042105,0.13091855915589512,0.7548416994896585,-0.20991699583595566,4
758811.0,7519933.0,0,0,0,1,0,0,0,0,0,0,928.3366456787758,2532.20054607605,2052.100865448527,51.15978080291489,2537.757916073776,1995.2038673315262,631.3973795590975,1741.3493482877645,1334.1075692362901,939.2521227466143,951.7653928572545,2862.0755151511403,2542.0494117647177,72.22243750002235,2821.5243939391803,2616.4538529413985,879.968499999959,1814.1436511632055,1849.6378684209194,1285.2497419356368,0.08102627989783483,0.025566941321629694,-0.14060322815151585,0.2819657036255166,-0.8449878331154387,0.11919516974299052,-0.40168195783937993,0.9559957453031569,-0.04272914021376998,0.5868264933992008,-0.5300986734036681,5
758908.625,7520037.0,0,0,0,1,0,0,0,0,0,0,1033.5813205122904,2616.8889409263447,2176.023853901114,147.08766582358857,2648.6434492791705,2048.7774420463934,772.9161352317515,1837.6236028718035,1473.3465877726899,980.806544133687,1153.3903928572545,2855.7005151511403,2743.6744117647177,197.31618750002235,3023.1493939391803,2610.0788529413985,1081.593499999959,1867.001209301874,2051.2628684209194,1278.8747419356368,0.19030223218135528,0.12389884337368184,-0.09601074778353436,0.315395037486232,0.4633038474225395,0.15380590306865133,-0.33628406528656773,0.9304248640765007,0.01611731656488976,0.6089167682189968,-0.3878094563638188,4
759008.438,7520138.0,0,0,0,1,0,0,0,0,0,0,1148.4789626947975,2708.7986407872654,2303.161872497607,285.20853959610884,2764.043827754423,2113.5679411945553,913.7551815388191,1941.5963620832783,1613.1955337367037,1043.3011944066113,1354.20339285722,2854.513515151106,2944.487411764683,398.1291874999879,3223.962393939146,2608.891852941364,1282.4064999999246,2067.8142093018396,2252.075868420885,1277.6877419356024,0.31212795873376104,0.20050162734253635,-0.055353022835941325,0.34364555769771177,0.6243932688746919,0.18438773193701624,-0.2755535533083117,0.9088740891229266,0.06732346765367579,0.6248833420217095,-0.26167734276617205,2
759013.5,7519939.5,0,0,0,1,0,0,0,0,0,0,1130.9374040225466,2732.0131202437883,2248.9709287683577,238.58096971324295,2739.65074618092,2180.7077278765623,770.6569557293819,1943.4458665355983,1510.104353610566,1115.912024839243,1160.7653928572545,3058.0755151511403,2751.0494117647177,268.22243750002235,3030.5243939391803,2812.4538529413985,1088.968499999959,2010.1436511632055,2058.6378684209194,1481.2497419356368,0.3095812837859096,0.026735117732722607,-0.12785979298572317,0.2596864956389895,-0.13354055434862733,0.11276144844887334,-0.3626234919721733,0.7446427044058331,-0.03493667281979183,0.5160995877476948,-0.4331690269657495,6
759012.125,7519834.0,0,0,0,1,0,0,0,0,0,0,1131.664086141233,2746.1028475669277,2222.875543229505,272.2229056764627,2728.4220007427093,2219.0611270263444,702.3421889304235,1948.6139245852507,1459.6894234883073,1162.9443411151046,1204.4261071427027,3162.2005151511403,2644.1744117647177,372.34743750002235,2923.6493939391803,2916.5788529413985,982.093499999959,2114.2686511632055,1951.7628684209194,1585.3747419356368,0.3875929852527057,-0.06655991150892981,-0.16603738896673087,0.21395969358633707,-0.5285014394998425,0.07438726633618253,-0.40730906676127787,0.6352965402225551,-0.08909580282335428,0.45366209762202,-0.5160996489121358,1
759111.875,7520039.5,0,0,0,1,0,0,0,0,0,0,1235.7895848206554,2819.048849290847,2370.8002189220415,341.713729009665,2850.0213003670415,2240.8937206785154,910.7918260923133,2040.8876436164783,1645.4640005190283,1170.6981654948088,1359.1403928572545,3056.4505151511403,2949.4244117647177,403.06618750002235,3228.8993939391803,2810.8288529413985,1287.343499999959,2072.751209301874,2257.0128684209194,1479.6247419356368,0.37518313100784306,0.10557979377585855,-0.08821630088524106,0.28980179175152027,0.2010342526861321,0.1437470527100647,-0.30529650125340374,0.7521783880991575,0.01573707638308486,0.5394555088219963,-0.32012664208828656,3
759231.813,7520040.0,0,0,0,1,0,0,0,0,0,0,1355.1668160470012,2938.4972474092256,2486.1094515253094,459.9347743625337,2968.84080095418,2355.4184910482236,1002.0388604497864,2160.8191059211326,1749.6961784503872,1284.9539048985384,1479.57839285722,3175.888515151106,3069.862411764683,523.5041874999879,3349.337393939146,2930.266852941364,1407.7814999999246,2193.1892093018396,2377.450868420885,1599.0627419356024,0.4589989395781339,0.09661966950499179,-0.08445082149644006,0.27620800254238864,0.15000567596709058,0.13812645316276653,-0.2897880788346659,0.6706739078312978,0.015094978409621597,0.5044826373398418,-0.2903799434549916,3
759331.188,7520045.5,0,0,0,1,0,0,0,0,0,0,1454.614720707475,3037.08580028877,2583.309749324716,559.094996983775,3068.0376577765883,2449.309771626212,1084.8303608924261,2260.269341935221,1839.8576292466355,1379.0062351874196,1584.45339285722,3269.763515151106,3174.737411764683,628.3791874999879,3454.212393939146,3024.141852941364,1512.6564999999246,2298.0642093018396,2482.325868420885,1692.9377419356024,0.515375506750973,0.09379259420506662,-0.07988632242009554,0.26776564667336494,0.1331692159182813,0.1354422930717924,-0.27604214249911097,0.6176876168063434,0.016864399823687076,0.48099032906907907,-0.2659233564740301,3
758904.375,7519734.5,0,0,0,1,0,0,0,0,0,0,1036.2521976132443,2658.808648280787,2097.7736209623554,268.83331574821875,2615.166578297251,2163.698162296116,556.8039190115201,1853.33461565569,1319.9068407233856,1127.0246151887395,1196.1761071427027,3153.9505151511403,2436.9244117647177,364.09743750002235,2716.3993939391803,2908.3288529413985,774.843499999959,2106.0186511632055,1744.5128684209194,1577.1247419356368,0.4828150567357208,-0.16946373153752897,-0.20965723864176858,0.17850872923070255,-1.0773703698585568,0.039500194173181444,-0.4693001033076479,0.6062938819451019,-0.14777658442752686,0.42167494321891263,-0.6403864166554921,2
